order_id,order_date,customer_id,product_id,product_name,category,quantity,price,amount,payment_method,city,state,coupon_used,order_status
ORD2023070709249,2023-07-07,59641,1046,Skipping Rope,Sports,1,2761.24,2761.24,UPI,Pune,Maharashtra,1,Delivered
ORD2023070709747,2023-07-07,95406,1022,Vacuum Cleaner,Home,1,225.07,225.07,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023070800502,2023-07-08,87810,1041,Cricket Bat,Sports,2,11106.21,22212.42,Debit Card,Indore,Madhya Pradesh,0,Delivered
ORD2023070802323,2023-07-08,96732,1010,Webcam 1080p,Electronics,1,15518.02,-15518.02,NetBanking,Thiruvananthapuram,Kerala,0,Returned
ORD2023070802997,2023-07-08,25577,1046,Skipping Rope,Sports,1,3112.84,3112.84,UPI,New York,USA,0,Delivered
ORD2023070803182,2023-07-08,60528,1017,Kurta Set,Clothing,2,338.67,677.34,Debit Card,Ahmedabad,Gujarat,1,Delivered
ORD2023070803907,2023-07-08,68940,1008,4K Action Camera,Electronics,1,10481.97,10481.97,Credit Card,New York,USA,0,Delivered
ORD2023070804828,2023-07-08,36408,1049,Gym Gloves,Sports,2,5148.11,10296.22,NetBanking,Singapore,Singapore,0,Shipped
ORD2023070805150,2023-07-08,80780,1019,Jacket Winter,Clothing,2,336.31,672.62,Debit Card,Bhopal,Madhya Pradesh,1,Delivered
ORD2023070805421,2023-07-08,63544,1007,Portable SSD 1TB,Electronics,2,657.36,1314.72,UPI,Delhi,Delhi,0,Delivered
ORD2023070805504,2023-07-08,66388,1017,Kurta Set,Clothing,1,346.43,346.43,UPI,Dubai,UAE,0,Delivered
ORD2023070805695,2023-07-08,79815,1008,4K Action Camera,Electronics,2,9261.95,18523.9,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023070805956,2023-07-08,79939,1034,Conditioner,Beauty,2,1898.42,3796.84,UPI,Patna,Bihar,1,Shipped
ORD2023070806609,2023-07-08,98417,1039,Hair Dryer,Beauty,1,713.7,713.7,Credit Card,Kolkata,West Bengal,0,Delivered
ORD2023070806683,2023-07-08,93339,1030,Storage Box,Home,2,2641.51,5283.02,COD,Mumbai,Maharashtra,0,Delivered
ORD2023070806939,2023-07-08,92115,1033,Shampoo Herbal,Beauty,1,1975.84,1975.84,Credit Card,Jaipur,Rajasthan,1,Delivered
ORD2023070807088,2023-07-08,66126,1021,Stainless Steel Bottle,Home,2,342.53,685.06,UPI,Pune,Maharashtra,1,Delivered
ORD2023070807427,2023-07-08,61425,1009,Laptop Stand,Electronics,1,18392.82,18392.82,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023070808425,2023-07-08,76156,1010,Webcam 1080p,Electronics,1,15785.59,15785.59,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2023070808428,2023-07-08,97746,1008,4K Action Camera,Electronics,2,9858.02,-19716.04,Debit Card,Chennai,Tamil Nadu,1,Returned
ORD2023070808501,2023-07-08,19216,1009,Laptop Stand,Electronics,3,19078.05,57234.15,Credit Card,Ahmedabad,Gujarat,1,Delivered
ORD2023070808782,2023-07-08,40796,1021,Stainless Steel Bottle,Home,1,363.54,363.54,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023070809270,2023-07-08,15351,1009,Laptop Stand,Electronics,1,15173.72,15173.72,COD,Hyderabad,Telangana,0,Delivered
ORD2023070900046,2023-07-09,50160,1006,Mechanical Keyboard,Electronics,1,25434.31,25434.31,Debit Card,Kolkata,West Bengal,1,Delivered
ORD2023070900084,2023-07-09,60877,1003,USB-C Charger,Electronics,2,1102.86,2205.72,UPI,Ahmedabad,Gujarat,1,Delivered
ORD2023070900761,2023-07-09,67389,1044,Yoga Mat 6mm,Sports,2,1906.78,3813.56,Credit Card,Indore,Madhya Pradesh,0,Delivered
ORD2023070901262,2023-07-09,80320,1047,Cycle Helmet,Sports,1,593.16,593.16,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023070901530,2023-07-09,67889,1001,Wireless Mouse,Electronics,3,2776.05,8328.15,UPI,Dubai,UAE,1,Delivered
ORD2023070901702,2023-07-09,41645,1016,Running Shoes,Clothing,1,275.82,-275.82,UPI,Nagpur,Maharashtra,0,Returned
ORD2023070902403,2023-07-09,24990,1007,Portable SSD 1TB,Electronics,1,570.18,570.18,UPI,Delhi,Delhi,0,Shipped
ORD2023070902697,2023-07-09,38184,1041,Cricket Bat,Sports,2,9508.66,19017.32,Debit Card,Kolkata,West Bengal,0,Shipped
ORD2023070903715,2023-07-09,95705,1008,4K Action Camera,Electronics,1,9036.13,9036.13,Credit Card,Surat,Gujarat,0,Shipped
ORD2023070904593,2023-07-09,45674,1021,Stainless Steel Bottle,Home,3,433.47,1300.41,COD,Chandigarh,Chandigarh,0,Delivered
ORD2023070904631,2023-07-09,41941,1017,Kurta Set,Clothing,2,283.03,566.06,Credit Card,Gurugram,Haryana,0,Delivered
ORD2023070905590,2023-07-09,68001,1031,Face Wash,Beauty,2,105.11,210.22,UPI,Mumbai,Maharashtra,1,Delivered
ORD2023070905759,2023-07-09,20040,1026,Bedsheet Queen,Home,1,400.19,400.19,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2023070906299,2023-07-09,17946,1043,Badminton Racket,Sports,1,494.82,494.82,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023070907687,2023-07-09,44956,1007,Portable SSD 1TB,Electronics,2,533.75,1067.5,UPI,Kolkata,West Bengal,0,Delivered
ORD2023070908888,2023-07-09,47142,1035,Sunscreen SPF50,Beauty,3,892.46,2677.38,COD,Kochi,Kerala,0,Delivered
ORD2023070909338,2023-07-09,59800,1048,Tennis Balls (Pack of 3),Sports,3,202.59,607.77,NetBanking,Kolkata,West Bengal,1,Delivered
ORD2023070909738,2023-07-09,21862,1035,Sunscreen SPF50,Beauty,1,883.68,883.68,UPI,Bhopal,Madhya Pradesh,1,Delivered
ORD2023070909982,2023-07-09,21049,1007,Portable SSD 1TB,Electronics,3,566.61,1699.83,COD,Chennai,Tamil Nadu,0,Delivered
ORD2023071002428,2023-07-10,79951,1001,Wireless Mouse,Electronics,2,2402.72,4805.44,Credit Card,Bengaluru,Karnataka,0,Delivered
ORD2023071002619,2023-07-10,88609,1036,Makeup Kit,Beauty,3,298.83,896.49,UPI,Thiruvananthapuram,Kerala,1,Delivered
ORD2023071003072,2023-07-10,48892,1041,Cricket Bat,Sports,2,9873.6,19747.2,Debit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023071003348,2023-07-10,63629,1046,Skipping Rope,Sports,2,3058.99,6117.98,COD,Hyderabad,Telangana,0,Delivered
ORD2023071003416,2023-07-10,17837,1034,Conditioner,Beauty,1,2054.15,2054.15,UPI,Gurugram,Haryana,0,Shipped
ORD2023071003570,2023-07-10,49095,1049,Gym Gloves,Sports,3,4828.11,14484.33,UPI,Indore,Madhya Pradesh,0,Delivered
ORD2023071003752,2023-07-10,53908,1032,Moisturizer,Beauty,1,3123.1,3123.1,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023071004575,2023-07-10,93625,1044,Yoga Mat 6mm,Sports,1,2502.58,2502.58,NetBanking,Noida,Uttar Pradesh,0,Delivered
ORD2023071004641,2023-07-10,14858,1016,Running Shoes,Clothing,1,324.45,324.45,UPI,Indore,Madhya Pradesh,1,Delivered
ORD2023071004864,2023-07-10,17076,1044,Yoga Mat 6mm,Sports,2,1974.15,3948.3,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023071005471,2023-07-10,66921,1029,Table Lamp,Home,1,2232.0,2232.0,COD,Indore,Madhya Pradesh,0,Delivered
ORD2023071006797,2023-07-10,17591,1008,4K Action Camera,Electronics,1,10368.54,10368.54,COD,Surat,Gujarat,0,Shipped
ORD2023071007610,2023-07-10,52464,1009,Laptop Stand,Electronics,3,17910.81,53732.43,UPI,Singapore,Singapore,1,Delivered
ORD2023071008080,2023-07-10,97469,1021,Stainless Steel Bottle,Home,1,443.41,443.41,UPI,Kolkata,West Bengal,0,Delivered
ORD2023071008217,2023-07-10,95694,1015,Formal Shirt,Clothing,1,1069.62,1069.62,Debit Card,Hyderabad,Telangana,0,Delivered
ORD2023071008720,2023-07-10,22976,1003,USB-C Charger,Electronics,1,1056.8,1056.8,UPI,Mumbai,Maharashtra,0,Delivered
ORD2023071008939,2023-07-10,33500,1036,Makeup Kit,Beauty,2,338.47,676.94,UPI,Delhi,Delhi,1,Delivered
ORD2023071009682,2023-07-10,89199,1036,Makeup Kit,Beauty,1,286.65,0.0,COD,Chennai,Tamil Nadu,0,Cancelled
ORD2023071100102,2023-07-11,31825,1037,Beard Trimmer,Beauty,2,1920.15,3840.3,UPI,Delhi,Delhi,0,Delivered
ORD2023071101039,2023-07-11,69817,1004,Power Bank 10000mAh,Electronics,2,9109.36,18218.72,UPI,Kolkata,West Bengal,0,Delivered
ORD2023071102143,2023-07-11,86067,1008,4K Action Camera,Electronics,1,10667.3,10667.3,COD,Lucknow,Uttar Pradesh,1,Delivered
ORD2023071104168,2023-07-11,94546,1004,Power Bank 10000mAh,Electronics,2,9195.94,18391.88,UPI,Jaipur,Rajasthan,1,Shipped
ORD2023071104183,2023-07-11,99891,1001,Wireless Mouse,Electronics,2,2620.58,5241.16,COD,Jaipur,Rajasthan,1,Delivered
ORD2023071104424,2023-07-11,13239,1048,Tennis Balls (Pack of 3),Sports,1,184.47,184.47,Credit Card,Patna,Bihar,0,Shipped
ORD2023071105673,2023-07-11,24760,1050,Water Bottle Sports,Sports,1,15072.88,15072.88,UPI,Bengaluru,Karnataka,0,Delivered
ORD2023071106407,2023-07-11,67728,1028,Electric Kettle,Home,2,7330.14,14660.28,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023071107158,2023-07-11,22427,1016,Running Shoes,Clothing,1,334.27,334.27,UPI,Ahmedabad,Gujarat,0,Delivered
ORD2023071107803,2023-07-11,82631,1050,Water Bottle Sports,Sports,2,13083.95,26167.9,Credit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2023071107961,2023-07-11,65113,1001,Wireless Mouse,Electronics,1,2939.14,2939.14,UPI,Kochi,Kerala,0,Delivered
ORD2023071107993,2023-07-11,70859,1018,Saree Silk,Clothing,3,510.72,1532.16,COD,Lucknow,Uttar Pradesh,0,Delivered
ORD2023071109053,2023-07-11,67146,1050,Water Bottle Sports,Sports,2,14517.17,29034.34,Credit Card,Kochi,Kerala,1,Delivered
ORD2023071201420,2023-07-12,28782,1045,Dumbbell 5kg,Sports,3,5438.88,16316.64,UPI,Hyderabad,Telangana,1,Delivered
ORD2023071201775,2023-07-12,16385,1017,Kurta Set,Clothing,3,299.64,898.92,Debit Card,Delhi,Delhi,0,Delivered
ORD2023071202105,2023-07-12,36296,1021,Stainless Steel Bottle,Home,2,372.64,745.28,UPI,Kolkata,West Bengal,1,Delivered
ORD2023071202614,2023-07-12,35236,1003,USB-C Charger,Electronics,1,1268.66,1268.66,COD,Thiruvananthapuram,Kerala,1,Delivered
ORD2023071202669,2023-07-12,95666,1046,Skipping Rope,Sports,3,2720.81,8162.43,Credit Card,Bhopal,Madhya Pradesh,1,Shipped
ORD2023071204235,2023-07-12,27580,1004,Power Bank 10000mAh,Electronics,1,8822.39,8822.39,UPI,Pune,Maharashtra,1,Delivered
ORD2023071204890,2023-07-12,57287,1044,Yoga Mat 6mm,Sports,2,2497.05,4994.1,UPI,Dubai,UAE,0,Delivered
ORD2023071205104,2023-07-12,73652,1023,Air Purifier,Home,1,6233.77,6233.77,UPI,Chennai,Tamil Nadu,0,Shipped
ORD2023071205331,2023-07-12,54938,1012,Women's Fit Jeans,Clothing,2,1932.4,3864.8,COD,Dubai,UAE,1,Delivered
ORD2023071205417,2023-07-12,39404,1013,Hoodie Unisex,Clothing,1,3623.53,3623.53,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023071205601,2023-07-12,65696,1031,Face Wash,Beauty,1,106.34,0.0,UPI,Hyderabad,Telangana,1,Cancelled
ORD2023071206783,2023-07-12,94798,1009,Laptop Stand,Electronics,2,15417.29,30834.58,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023071206809,2023-07-12,75254,1049,Gym Gloves,Sports,2,5663.68,11327.36,UPI,Kochi,Kerala,1,Delivered
ORD2023071207864,2023-07-12,51576,1048,Tennis Balls (Pack of 3),Sports,2,199.98,399.96,Debit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2023071207888,2023-07-12,56606,1044,Yoga Mat 6mm,Sports,1,2091.27,2091.27,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023071208195,2023-07-12,98591,1033,Shampoo Herbal,Beauty,1,2197.55,2197.55,UPI,Delhi,Delhi,0,Delivered
ORD2023071208499,2023-07-12,37649,1011,Men's Cotton T-Shirt,Clothing,1,2851.13,2851.13,UPI,Mumbai,Maharashtra,1,Delivered
ORD2023071208686,2023-07-12,70047,1030,Storage Box,Home,2,2483.47,4966.94,Debit Card,New York,USA,1,Delivered
ORD2023071209041,2023-07-12,27916,1009,Laptop Stand,Electronics,1,17911.1,17911.1,UPI,Pune,Maharashtra,0,Shipped
ORD2023071300122,2023-07-13,85583,1003,USB-C Charger,Electronics,1,1099.94,1099.94,UPI,Bhopal,Madhya Pradesh,1,Delivered
ORD2023071300253,2023-07-13,92025,1035,Sunscreen SPF50,Beauty,1,817.96,817.96,UPI,Jaipur,Rajasthan,0,Shipped
ORD2023071302258,2023-07-13,89923,1027,Pillow Set,Home,3,7063.35,21190.05,UPI,Thiruvananthapuram,Kerala,1,Delivered
ORD2023071302603,2023-07-13,11769,1003,USB-C Charger,Electronics,1,1270.44,1270.44,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023071303702,2023-07-13,48379,1033,Shampoo Herbal,Beauty,1,2060.84,2060.84,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023071304615,2023-07-13,95359,1016,Running Shoes,Clothing,1,332.1,332.1,UPI,Kochi,Kerala,0,Delivered
ORD2023071305120,2023-07-13,96062,1007,Portable SSD 1TB,Electronics,1,547.63,547.63,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023071305463,2023-07-13,39605,1048,Tennis Balls (Pack of 3),Sports,1,191.57,191.57,Credit Card,Singapore,Singapore,0,Delivered
ORD2023071306793,2023-07-13,11403,1004,Power Bank 10000mAh,Electronics,2,7409.13,14818.26,Debit Card,Lucknow,Uttar Pradesh,0,Delivered
ORD2023071306936,2023-07-13,66224,1029,Table Lamp,Home,2,2718.49,5436.98,Debit Card,New York,USA,0,Delivered
ORD2023071308355,2023-07-13,38625,1030,Storage Box,Home,3,3097.1,9291.3,UPI,Pune,Maharashtra,0,Delivered
ORD2023071400375,2023-07-14,11617,1050,Water Bottle Sports,Sports,1,13335.95,-13335.95,UPI,Noida,Uttar Pradesh,0,Returned
ORD2023071400410,2023-07-14,82717,1026,Bedsheet Queen,Home,2,319.56,639.12,UPI,Thiruvananthapuram,Kerala,1,Delivered
ORD2023071401028,2023-07-14,59956,1003,USB-C Charger,Electronics,3,1156.47,3469.41,UPI,Surat,Gujarat,1,Delivered
ORD2023071401042,2023-07-14,32940,1035,Sunscreen SPF50,Beauty,2,1061.16,2122.32,NetBanking,Chennai,Tamil Nadu,1,Delivered
ORD2023071402384,2023-07-14,95125,1031,Face Wash,Beauty,3,107.06,321.18,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023071406102,2023-07-14,21156,1038,Perfume 100ml,Beauty,1,299.04,299.04,Debit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023071406179,2023-07-14,57656,1020,Cap Beanie,Clothing,2,531.56,1063.12,Debit Card,Bengaluru,Karnataka,0,Delivered
ORD2023071407648,2023-07-14,53341,1038,Perfume 100ml,Beauty,1,284.22,284.22,NetBanking,Chennai,Tamil Nadu,0,Delivered
ORD2023071408514,2023-07-14,97986,1026,Bedsheet Queen,Home,2,324.94,0.0,Credit Card,Kolkata,West Bengal,0,Cancelled
ORD2023071409449,2023-07-14,71486,1021,Stainless Steel Bottle,Home,2,371.55,743.1,Credit Card,Delhi,Delhi,0,Delivered
ORD2023071500166,2023-07-15,50725,1013,Hoodie Unisex,Clothing,1,3236.12,3236.12,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023071500404,2023-07-15,63900,1045,Dumbbell 5kg,Sports,1,5417.37,5417.37,UPI,Ahmedabad,Gujarat,1,Delivered
ORD2023071502572,2023-07-15,75696,1031,Face Wash,Beauty,2,110.34,220.68,Debit Card,Jaipur,Rajasthan,1,Delivered
ORD2023071502824,2023-07-15,96066,1024,LED Bulb 12W,Home,1,195.87,0.0,Debit Card,Gurugram,Haryana,1,Cancelled
ORD2023071503303,2023-07-15,24629,1042,Football Size-5,Sports,1,418.8,418.8,COD,New York,USA,0,Delivered
ORD2023071504715,2023-07-15,84861,1039,Hair Dryer,Beauty,1,639.7,639.7,Credit Card,Dubai,UAE,0,Delivered
ORD2023071504795,2023-07-15,43539,1017,Kurta Set,Clothing,1,287.43,287.43,UPI,Surat,Gujarat,0,Delivered
ORD2023071505408,2023-07-15,93910,1006,Mechanical Keyboard,Electronics,2,26826.56,53653.12,Debit Card,Dubai,UAE,0,Delivered
ORD2023071505419,2023-07-15,10637,1018,Saree Silk,Clothing,1,598.01,598.01,NetBanking,Singapore,Singapore,0,Delivered
ORD2023071505848,2023-07-15,19888,1004,Power Bank 10000mAh,Electronics,1,7171.8,7171.8,COD,Chandigarh,Chandigarh,0,Delivered
ORD2023071506293,2023-07-15,43411,1047,Cycle Helmet,Sports,1,497.08,497.08,Credit Card,Delhi,Delhi,1,Delivered
ORD2023071506453,2023-07-15,80410,1020,Cap Beanie,Clothing,2,668.82,1337.64,UPI,Singapore,Singapore,0,Delivered
ORD2023071506652,2023-07-15,89056,1037,Beard Trimmer,Beauty,3,2302.3,6906.9,UPI,Pune,Maharashtra,0,Delivered
ORD2023071506657,2023-07-15,85828,1038,Perfume 100ml,Beauty,2,301.6,603.2,Debit Card,Hyderabad,Telangana,0,Delivered
ORD2023071506882,2023-07-15,94403,1030,Storage Box,Home,1,3132.93,3132.93,UPI,Lucknow,Uttar Pradesh,0,Delivered
ORD2023071506898,2023-07-15,19850,1003,USB-C Charger,Electronics,1,1074.36,1074.36,Credit Card,Thiruvananthapuram,Kerala,1,Delivered
ORD2023071506930,2023-07-15,76553,1046,Skipping Rope,Sports,3,2628.99,7886.97,UPI,Lucknow,Uttar Pradesh,0,Delivered
ORD2023071507254,2023-07-15,88579,1003,USB-C Charger,Electronics,1,1074.47,1074.47,UPI,Hyderabad,Telangana,0,Delivered
ORD2023071507270,2023-07-15,23219,1046,Skipping Rope,Sports,2,2482.61,4965.22,UPI,Surat,Gujarat,0,Delivered
ORD2023071507604,2023-07-15,26127,1004,Power Bank 10000mAh,Electronics,1,8693.72,8693.72,UPI,Dubai,UAE,1,Delivered
ORD2023071507616,2023-07-15,91803,1046,Skipping Rope,Sports,1,2706.66,2706.66,Debit Card,Nagpur,Maharashtra,0,Shipped
ORD2023071508148,2023-07-15,78024,1001,Wireless Mouse,Electronics,1,2990.23,2990.23,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023071508883,2023-07-15,71465,1010,Webcam 1080p,Electronics,2,18549.66,37099.32,UPI,Nagpur,Maharashtra,0,Delivered
ORD2023071509642,2023-07-15,76629,1043,Badminton Racket,Sports,1,578.68,578.68,Credit Card,Thiruvananthapuram,Kerala,1,Delivered
ORD2023071600135,2023-07-16,15302,1050,Water Bottle Sports,Sports,1,12613.03,12613.03,UPI,Delhi,Delhi,0,Delivered
ORD2023071600307,2023-07-16,71455,1037,Beard Trimmer,Beauty,1,1825.13,1825.13,UPI,Indore,Madhya Pradesh,1,Delivered
ORD2023071600641,2023-07-16,20596,1046,Skipping Rope,Sports,1,2479.65,2479.65,Credit Card,Nagpur,Maharashtra,1,Delivered
ORD2023071600690,2023-07-16,52082,1016,Running Shoes,Clothing,1,264.34,264.34,Credit Card,Delhi,Delhi,1,Delivered
ORD2023071600706,2023-07-16,16584,1039,Hair Dryer,Beauty,1,774.02,774.02,COD,Delhi,Delhi,0,Delivered
ORD2023071601203,2023-07-16,97667,1010,Webcam 1080p,Electronics,1,15394.88,15394.88,UPI,Delhi,Delhi,0,Delivered
ORD2023071601601,2023-07-16,83124,1006,Mechanical Keyboard,Electronics,1,23965.33,23965.33,COD,Indore,Madhya Pradesh,0,Delivered
ORD2023071603390,2023-07-16,62249,1020,Cap Beanie,Clothing,1,664.31,664.31,Credit Card,Chennai,Tamil Nadu,0,Delivered
ORD2023071604137,2023-07-16,95488,1038,Perfume 100ml,Beauty,1,242.87,242.87,UPI,Dubai,UAE,0,Delivered
ORD2023071605017,2023-07-16,37881,1017,Kurta Set,Clothing,1,310.35,310.35,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023071605507,2023-07-16,26283,1045,Dumbbell 5kg,Sports,2,5307.9,10615.8,NetBanking,Noida,Uttar Pradesh,0,Delivered
ORD2023071606076,2023-07-16,93149,1037,Beard Trimmer,Beauty,1,2092.78,2092.78,UPI,Surat,Gujarat,0,Delivered
ORD2023071606561,2023-07-16,97102,1013,Hoodie Unisex,Clothing,1,3625.67,3625.67,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023071608535,2023-07-16,85589,1004,Power Bank 10000mAh,Electronics,1,7809.67,7809.67,COD,Ahmedabad,Gujarat,0,Delivered
ORD2023071608702,2023-07-16,76224,1042,Football Size-5,Sports,2,337.27,674.54,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023071608896,2023-07-16,88872,1033,Shampoo Herbal,Beauty,3,1709.65,5128.95,COD,Ahmedabad,Gujarat,0,Delivered
ORD2023071608955,2023-07-16,48557,1038,Perfume 100ml,Beauty,1,236.29,236.29,UPI,Hyderabad,Telangana,1,Delivered
ORD2023071609137,2023-07-16,10826,1020,Cap Beanie,Clothing,3,661.26,1983.78,NetBanking,Gurugram,Haryana,1,Delivered
ORD2023071609448,2023-07-16,90635,1043,Badminton Racket,Sports,2,546.88,1093.76,UPI,Bengaluru,Karnataka,0,Delivered
ORD2023071609520,2023-07-16,14122,1002,Bluetooth Headphones,Electronics,1,2422.1,2422.1,Credit Card,Chennai,Tamil Nadu,0,Delivered
ORD2023071700059,2023-07-17,18050,1039,Hair Dryer,Beauty,1,739.39,739.39,UPI,Bhopal,Madhya Pradesh,1,Delivered
ORD2023071700085,2023-07-17,46181,1034,Conditioner,Beauty,1,1850.81,1850.81,UPI,Patna,Bihar,0,Delivered
ORD2023071700216,2023-07-17,92516,1023,Air Purifier,Home,2,7875.74,15751.48,UPI,Chennai,Tamil Nadu,1,Delivered
ORD2023071701385,2023-07-17,82402,1049,Gym Gloves,Sports,1,4597.23,4597.23,UPI,New York,USA,1,Delivered
ORD2023071701484,2023-07-17,18163,1031,Face Wash,Beauty,1,96.78,96.78,UPI,Indore,Madhya Pradesh,0,Delivered
ORD2023071701613,2023-07-17,39011,1021,Stainless Steel Bottle,Home,2,406.53,813.06,UPI,New York,USA,1,Delivered
ORD2023071701765,2023-07-17,38305,1041,Cricket Bat,Sports,2,9516.99,19033.98,UPI,Gurugram,Haryana,0,Delivered
ORD2023071702169,2023-07-17,48130,1007,Portable SSD 1TB,Electronics,3,561.04,1683.12,UPI,New York,USA,0,Delivered
ORD2023071702920,2023-07-17,26011,1030,Storage Box,Home,1,2460.12,2460.12,NetBanking,Surat,Gujarat,1,Delivered
ORD2023071703366,2023-07-17,23149,1034,Conditioner,Beauty,2,1915.83,3831.66,COD,Patna,Bihar,1,Shipped
ORD2023071703393,2023-07-17,70658,1019,Jacket Winter,Clothing,2,371.47,742.94,Credit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2023071703909,2023-07-17,93481,1035,Sunscreen SPF50,Beauty,1,871.73,-871.73,UPI,Indore,Madhya Pradesh,0,Returned
ORD2023071704070,2023-07-17,17549,1004,Power Bank 10000mAh,Electronics,1,8829.55,8829.55,Credit Card,Mumbai,Maharashtra,0,Delivered
ORD2023071707128,2023-07-17,25793,1023,Air Purifier,Home,3,7981.79,23945.37,UPI,Surat,Gujarat,0,Delivered
ORD2023071707385,2023-07-17,12080,1023,Air Purifier,Home,1,7812.81,7812.81,UPI,Bengaluru,Karnataka,1,Delivered
ORD2023071707773,2023-07-17,60374,1018,Saree Silk,Clothing,1,485.38,485.38,UPI,Delhi,Delhi,0,Delivered
ORD2023071709102,2023-07-17,56741,1048,Tennis Balls (Pack of 3),Sports,1,222.76,222.76,Credit Card,Nagpur,Maharashtra,0,Shipped
ORD2023071709986,2023-07-17,93994,1015,Formal Shirt,Clothing,3,1138.52,3415.56,COD,Pune,Maharashtra,1,Delivered
ORD2023071709991,2023-07-17,80135,1010,Webcam 1080p,Electronics,2,14682.98,29365.96,Debit Card,Gurugram,Haryana,0,Delivered
ORD2023071801284,2023-07-18,99363,1009,Laptop Stand,Electronics,1,16889.87,16889.87,Credit Card,Bhopal,Madhya Pradesh,1,Delivered
ORD2023071803193,2023-07-18,20872,1008,4K Action Camera,Electronics,1,10522.83,10522.83,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023071803403,2023-07-18,52381,1050,Water Bottle Sports,Sports,2,14430.26,28860.52,UPI,Gurugram,Haryana,1,Delivered
ORD2023071803532,2023-07-18,40609,1046,Skipping Rope,Sports,2,2933.47,5866.94,NetBanking,Singapore,Singapore,1,Delivered
ORD2023071803781,2023-07-18,87989,1029,Table Lamp,Home,2,2698.88,5397.76,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023071805162,2023-07-18,16668,1015,Formal Shirt,Clothing,1,1237.1,1237.1,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023071805212,2023-07-18,79285,1017,Kurta Set,Clothing,2,320.81,641.62,NetBanking,Kolkata,West Bengal,1,Delivered
ORD2023071805642,2023-07-18,63678,1031,Face Wash,Beauty,1,107.72,107.72,COD,Thiruvananthapuram,Kerala,0,Delivered
ORD2023071807632,2023-07-18,50397,1047,Cycle Helmet,Sports,1,509.67,509.67,UPI,New York,USA,1,Delivered
ORD2023071807636,2023-07-18,29943,1007,Portable SSD 1TB,Electronics,2,616.41,1232.82,UPI,Indore,Madhya Pradesh,0,Delivered
ORD2023071808675,2023-07-18,87972,1012,Women's Fit Jeans,Clothing,1,1712.79,1712.79,UPI,Ahmedabad,Gujarat,0,Delivered
ORD2023071809114,2023-07-18,93790,1026,Bedsheet Queen,Home,1,405.25,405.25,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023071900643,2023-07-19,29930,1029,Table Lamp,Home,3,2223.29,6669.87,UPI,Bengaluru,Karnataka,0,Shipped
ORD2023071901474,2023-07-19,20908,1020,Cap Beanie,Clothing,1,659.15,659.15,Credit Card,Patna,Bihar,0,Delivered
ORD2023071901908,2023-07-19,40982,1006,Mechanical Keyboard,Electronics,1,27445.09,27445.09,UPI,Lucknow,Uttar Pradesh,0,Shipped
